Subtype concept ID, Supertype concept ID, Subtype FSN, Supertype FSN
429711002,700274009,Referral for radionuclide myocardial perfusion study (procedure),Referral for procedure (procedure)
236219009,37508003,Surgical closure of bladder neck (procedure),Operation on neck (procedure)
239640002,57152006,Correction of congenital hallux valgus (procedure),Repair of hallux valgus (procedure)
399805002,104376009,Gliadin specific immunoglobulin G antibody measurement (procedure),Gliadin antibody measurement (procedure)
241141000,359869001,Double contrast barium swallow (procedure),Diagnostic radiography double contrast (procedure)
104764007,250650002,"Ketogenic steroids, fractionation (procedure)",Steroid hormone measurement (procedure)
69004008,387688006,Manual reduction of closed bimalleolar fracture of ankle (procedure),Manipulation of joint (procedure)
72503009,83554005,Operation on muscle of hand (procedure),Operation on soft tissue of hand (procedure)
265666000,363154008,Local myocutaneous flap (procedure),Implantation of soft tissue (procedure)
234297005,444592004,Lymphatic drainage through omental transfer (procedure),Drainage of mediastinum (procedure)
431529003,441577001,Percutaneous transluminal cutting balloon angioplasty of axillary vein using fluoroscopic guidance (procedure),Percutaneous transluminal angioplasty of axillary vein using fluoroscopic guidance (procedure)
431529003,442881005,Percutaneous transluminal cutting balloon angioplasty of axillary vein using fluoroscopic guidance (procedure),Percutaneous transluminal angioplasty of vein using radiologic guidance (procedure)
431529003,438533003,Percutaneous transluminal cutting balloon angioplasty of axillary vein using fluoroscopic guidance (procedure),Percutaneous transluminal cutting balloon angioplasty of vein using fluoroscopic guidance (procedure)
166468004,250650002,Serum dehydroepiandrosterone measurement (procedure),Steroid hormone measurement (procedure)
56976006,118723002,Incision of hematoma of popliteal space (procedure),Procedure on skin of lower extremity (procedure)
56976006,30548009,Incision of hematoma of popliteal space (procedure),Operation on skin of lower extremity (procedure)
239320002,239304007,Osteotomy for callotasis prior to correction of bony deformity (procedure),Osteotomy for correction of bony deformity (procedure)
443603002,443602007,Magnetic resonance imaging of brain with contrast using isotropic resolution (procedure),Magnetic resonance imaging of brain using isotropic resolution (procedure)
432786008,303809004,Sampling of blood of vein using fluoroscopic guidance (procedure),Angiography of systems (procedure)
234709002,3895009,Application of root canal dressing (procedure),Application of dressing (procedure)
233185009,133909001,Reprogramming of cardiac pacemaker (procedure),Maintenance of device (procedure)
174854001,450794001,Revision of closure of defect of interventricular septum (procedure),Revision of closure of defect of septum of heart (procedure)
88143009,442759006,Morphine measurement screening (procedure),Measurement of morphine (procedure)
250562006,250563001,Measurement of oxygen dissolved in mixed venous blood (procedure),Measurement of oxygen dissolved in venous blood (procedure)
431327000,431397007,Peroral insertion of gastrostomy tube using fluoroscopic guidance (procedure),Insertion of gastrostomy tube using fluoroscopic guidance (procedure)
239268005,83554005,Release of trigger thumb (procedure),Operation on soft tissue of hand (procedure)
239268005,13381004,Release of trigger thumb (procedure),Release of tendon sheath of hand (procedure)
239268005,14290001000004107,Release of trigger thumb (procedure),Operation on thumb (procedure)
239268005,122484000,Release of trigger thumb (procedure),Release of tendon (procedure)
252201009,80874005,Growth hormone day curve test (procedure),Growth hormone measurement (procedure)
310226006,52907004,Patch repair of systemic venous pathway (procedure),Repair of vein with patch graft of tissue (procedure)
305079001,178272006,Prophylactic knee stretching (procedure),Stretching of muscle (procedure)
450701001,118810001,Repair of axillary artery (procedure),Procedure on artery of thorax (procedure)
56801004,426674009,Percutaneous transluminal angioplasty of renal artery (procedure),Percutaneous transluminal balloon angioplasty of artery (procedure)
431046008,78328007,Fine needle aspiration biopsy of fallopian tube (procedure),Aspiration of fallopian tube (procedure)
441537009,276985008,Percutaneous thrombolysis of subclavian vein using fluoroscopic guidance (procedure),Percutaneous thrombolysis of vein (procedure)
417724007,700274009,Referral to epidural anesthesia for spinal pain (procedure),Referral for procedure (procedure)
431805002,303809004,Embolization using ultrasound guidance (procedure),Angiography of systems (procedure)
6187000,188383006,Repair of aneurysm with graft of common femoral artery (procedure),Surgical repair of lower extremity (procedure)
6187000,17100006,Repair of aneurysm with graft of common femoral artery (procedure),Surgical repair of artery of extremity (procedure)
231286006,239219005,Dorsal root ganglion block (procedure),Injection into ganglion (procedure)
243182005,74596007,Mouth to mouth expired air ventilation with airway (procedure),Resuscitation with artificial respiration (procedure)
433598007,433589009,Intraoperative fluoroscopic angiography of abdominal aorta with insertion of branched bifurcated stent graft (procedure),Intraoperative fluoroscopic angiography of abdominal aorta with insertion of bifurcated stent graft (procedure)
390864007,700274009,Referral for exercise therapy (procedure),Referral for procedure (procedure)
174514005,118823008,Drainage of gallbladder area (procedure),Procedure on gallbladder (procedure)
431492000,241526005,Computed tomography of paranasal sinuses with contrast (procedure),Computed tomography of paranasal sinuses (procedure)
77967005,45786004,Fistulization of ranula (procedure),Operation on salivary duct (procedure)
233282001,426674009,Percutaneous balloon angioplasty of common femoral artery (procedure),Percutaneous transluminal balloon angioplasty of artery (procedure)
16551141000119107,281809009,Fine needle aspiration biopsy of joint of right hip using computed tomography guidance (procedure),Aspiration of hip joint (procedure)
16551141000119107,715964008,Fine needle aspiration biopsy of joint of right hip using computed tomography guidance (procedure),Imaging of lower limb (procedure)
75171006,386544003,Cystourethroscopy with unilateral ureteral meatotomy (procedure),Endoscopy of urethra (procedure)
434379003,433587006,Fluoroscopic angiography of subclavian artery using contrast with insertion of stent graft (procedure),Fluoroscopic angiography of graft using contrast with insertion of stent graft (procedure)
313696009,165550008,Myelocyte percent differential count (procedure),Myelocyte count procedure (procedure)
431421003,708874001,Percutaneous transluminal angioplasty of brachial artery using fluoroscopic guidance (procedure),Percutaneous transluminal angioplasty of artery of upper limb (procedure)
236190003,108031006,Cystoscopic lithotripsy of ureteric calculus (procedure),Ureter destructive procedure (procedure)
704139007,363326005,Intravenous bisphosphonate prophylaxis (procedure),Therapeutic procedure on soft tissue (procedure)
442574006,52092002,Revision of decompression of posterior tibial nerve at ankle (procedure),Operative procedure on ankle (procedure)
442574006,38663004,Revision of decompression of posterior tibial nerve at ankle (procedure),Decompression of peripheral nerve (procedure)
443213001,438602007,Percutaneous embolization of fistula of caroticocavernous sinus using fluoroscopic guidance (procedure),Intracranial procedure using imaging guidance (procedure)
179109001,311464004,Primary wire fixation of fracture (procedure),Internal fixation using wire (procedure)
306265007,103696004,Referral to pain management specialist (procedure),Patient referral to specialist (procedure)
473185004,440546007,Discussion about preexisting hypertension in pregnancy (procedure),Discussion about pregnancy (procedure)
52173002,287532007,"Direct laryngoscopy with injection into vocal cord, therapeutic (procedure)",Endoscopy of respiratory system (procedure)
711117003,223455001,Facilitation of impulse control (procedure),Assisting with procedure (procedure)
306320001,103696004,Referral to clinical nurse specialist (procedure),Patient referral to specialist (procedure)
7647001,112879001,Incision of salivary gland (procedure),Operation on salivary gland (procedure)
63244002,104345003,Factor B complement assay (procedure),Complement protein measurement (procedure)
448431000124108,427675001,"Hospital admission, transfer from assisted living facility (procedure)",Admission from establishment (procedure)
59323008,68816005,Spinal fusion with graft (procedure),Fusion of joint with bone graft (procedure)
415260000,700274009,Referral for minor surgery (procedure),Referral for procedure (procedure)
89193003,55161005,Medial fasciotomy of elbow with stripping (procedure),Stripping of fascia (procedure)
