Subtype concept ID, Supertype concept ID, Subtype FSN, Supertype FSN
38050006,424120004,Structure of subdural space of temporal region (body structure),Subdivision of subdural space of brain (body structure)
729043001,362875007,Entire anterior surface of scrotum (body structure),Entire lower body (body structure)
729043001,362662005,Entire anterior surface of scrotum (body structure),Entire lower trunk (body structure)
85464000,700017004,Structure of contact surface of tooth (body structure),Structure of region of internal part of mouth (body structure)
85464000,128456003,Structure of contact surface of tooth (body structure),Structure of hard tissue of tooth (body structure)
279506000,281246002,Laryngeal skeletal structure (body structure),Musculoskeletal structure of neck (body structure)
729537007,281709002,Entire eyelash follicle (body structure),Skin of part of face (body structure)
729537007,727285002,Entire eyelash follicle (body structure),Entire soft tissues (body structure)
729537007,95937008,Entire eyelash follicle (body structure),Structure of soft tissues of face (body structure)
727798005,333689003,Entire collateral ligament of distal interphalangeal joint of index finger (body structure),Entire collateral ligament (body structure)
727798005,727285002,Entire collateral ligament of distal interphalangeal joint of index finger (body structure),Entire soft tissues (body structure)
727798005,730340009,Entire collateral ligament of distal interphalangeal joint of index finger (body structure),Entire collateral ligament of interphalangeal joint of finger (body structure)
727798005,730151003,Entire collateral ligament of distal interphalangeal joint of index finger (body structure),Entire collateral ligament of distal interphalangeal joint of finger (body structure)
727798005,732088006,Entire collateral ligament of distal interphalangeal joint of index finger (body structure),Entire regional musculoskeletal system (body structure)
244231007,732040008,Entire abdominal aorta (body structure),Entire regional cardiovascular structure (body structure)
244231007,261399002,Entire abdominal aorta (body structure),Entire descending aorta (body structure)
244231007,727285002,Entire abdominal aorta (body structure),Entire soft tissues (body structure)
244231007,362875007,Entire abdominal aorta (body structure),Entire lower body (body structure)
244231007,362662005,Entire abdominal aorta (body structure),Entire lower trunk (body structure)
279340001,732041007,Entire central sulcus (body structure),Entire regional nervous system (body structure)
182165002,731872005,Entire sternoclavicular joint (body structure),Entire joint of clavicle (body structure)
76543001,727430004,Entire thymic branch of internal thoracic artery (body structure),Entire artery of thorax (body structure)
76543001,727499001,Entire thymic branch of internal thoracic artery (body structure),Entire artery of mediastinum (body structure)
76543001,731767006,Entire thymic branch of internal thoracic artery (body structure),Entire blood vessel of thymus (body structure)
76543001,731771009,Entire thymic branch of internal thoracic artery (body structure),Entire blood vessel of organs (body structure)
76543001,731811009,Entire thymic branch of internal thoracic artery (body structure),Entire blood vessel of endocrine organ (body structure)
727843006,244085000,Entire skin of side of nose (body structure),Entire skin of nose (body structure)
727843006,727285002,Entire skin of side of nose (body structure),Entire soft tissues (body structure)
727843006,727839007,Entire skin of side of nose (body structure),Entire skin of front of face (body structure)
727843006,361703006,Entire skin of side of nose (body structure),Entire skin of face (body structure)
727843006,728307006,Entire skin of side of nose (body structure),Entire skin of external nose (body structure)
727843006,732098000,Entire skin of side of nose (body structure),Entire skin of lateral nose (body structure)
259763009,362875007,Entire perirectal tissue (body structure),Entire lower body (body structure)
259763009,362662005,Entire perirectal tissue (body structure),Entire lower trunk (body structure)
729683005,732022009,Entire muscle acting on interphalangeal joint of foot (body structure),Entire regional skeletal muscle (body structure)
729683005,731480008,Entire muscle acting on interphalangeal joint of foot (body structure),Entire free lower limb (body structure)
729683005,727285002,Entire muscle acting on interphalangeal joint of foot (body structure),Entire soft tissues (body structure)
729683005,362875007,Entire muscle acting on interphalangeal joint of foot (body structure),Entire lower body (body structure)
729683005,732088006,Entire muscle acting on interphalangeal joint of foot (body structure),Entire regional musculoskeletal system (body structure)
399938005,731480008,Entire dorsal vein of foot (body structure),Entire free lower limb (body structure)
408733002,314858003,Diabetic Retinopathy Study field (body structure),Half of retina (body structure)
57930003,281734002,Subcutaneous tissue structure of axilla (body structure),Skin of part of shoulder (body structure)
57930003,281732003,Subcutaneous tissue structure of axilla (body structure),Skin of part of axilla (body structure)
727457002,732088006,Entire medial wall of maxillary antrum (body structure),Entire regional musculoskeletal system (body structure)
21133008,360770000,Bone structure of shaft of ulna (body structure),Part of diaphysis of bone (body structure)
726014008,182262007,Structure of dorsal aspect of left wrist (body structure),Dorsal aspect of wrist (body structure)
729692008,732022009,Entire muscle acting on interphalangeal joint of finger (body structure),Entire regional skeletal muscle (body structure)
729692008,727285002,Entire muscle acting on interphalangeal joint of finger (body structure),Entire soft tissues (body structure)
729692008,729688001,Entire muscle acting on interphalangeal joint of finger (body structure),Entire muscle acting on joint of finger (body structure)
729692008,729670009,Entire muscle acting on interphalangeal joint of finger (body structure),Entire muscle acting on interphalangeal joint of hand (body structure)
729692008,732088006,Entire muscle acting on interphalangeal joint of finger (body structure),Entire regional musculoskeletal system (body structure)
