Subtype concept ID, Supertype concept ID, Subtype FSN, Supertype FSN
84264005,238112001,Muscle carnitine deficiency (disorder),Carnitine nutritional deficiency (disorder)
419951006,102953004,Victim of abusive sexual relationship with husband (finding),Abusive sexual relationship with husband (finding)
715067004,711168000,Ulcerating cutaneous leishmaniasis of lower extremity (disorder),Ulcer of skin of lower extremity (disorder)
294722007,294720004,Biphasic isophane insulin allergy (disorder),Isophane insulin allergy (disorder)
225637002,48079002,Anxiety about loss of control (finding),Disturbance in mood (finding)
429161000124103,1591000119103,"Primary degenerative dementia of the Alzheimer type, senile onset, with behavioral disturbance (disorder)",Dementia with behavioral disturbance (disorder)
429161000124103,1581000119101,"Primary degenerative dementia of the Alzheimer type, senile onset, with behavioral disturbance (disorder)",Dementia of the Alzheimer type with behavioral disturbance (disorder)
59211000,45022008,Chronic endocervicitis with ectropion (disorder),Chronic cervicitis with ectropion (disorder)
733347006,372101000,Primary mucinous cystic neoplasm with associated invasive carcinoma of cystic duct (disorder),Carcinoma of extrahepatic bile duct (disorder)
733347006,733352001,Primary mucinous cystic neoplasm with associated invasive carcinoma of cystic duct (disorder),Primary mucinous cystic neoplasm with associated invasive carcinoma of biliary tract (disorder)
448674007,363366009,Malignant neoplasm of parametrium (disorder),Malignant tumor of soft tissue of pelvis (disorder)
313271000119103,76744005,Longitudinal deficiency of left fibula (disorder),Longitudinal deficiency of fibula (disorder)
313271000119103,451431000124104,Longitudinal deficiency of left fibula (disorder),Disorder of left lower extremity (disorder)
96901000119105,94503003,Prostate cancer metastatic to eye (disorder),Secondary malignant neoplasm of prostate (disorder)
724804001,709118002,Injury of cutaneous sensory nerve at lower leg level (disorder),Injury of nerve at lower leg level (disorder)
60268006,280132000,Toxic diffuse goiter with pretibial myxedema (disorder),Disorder of soft tissue of neck (disorder)
60268006,267374005,Toxic diffuse goiter with pretibial myxedema (disorder),Toxic diffuse goiter (disorder)
60268006,399893000,Toxic diffuse goiter with pretibial myxedema (disorder),Disorder of skin of neck (disorder)
449377002,363366009,Malignant neoplasm of pelvic peritoneum (disorder),Malignant tumor of soft tissue of pelvis (disorder)
698693004,698701000,Adjustment disorder with anxious mood in remission (disorder),Adjustment disorder in remission (disorder)
209328005,209312000,Open fracture subluxation of metacarpophalangeal joint (disorder),Open fracture dislocation of metacarpophalangeal joint (disorder)
209328005,307173002,Open fracture subluxation of metacarpophalangeal joint (disorder),Fracture of metacarpophalangeal joint (disorder)
3067005,81835007,Weak C phenotype (finding),Weak c phenotype (finding)
239999004,280136002,Soft tissue lesion of knee region (disorder),Disorder of soft tissue of lower limb (disorder)
10818501000119105,10827641000119101,Open fracture of right radius (disorder),Open fracture of right forearm (disorder)
240791003,312158001,Hepatic schistosomal granuloma (disorder),Infection of digestive system (disorder)
240791003,141701000119101,Hepatic schistosomal granuloma (disorder),Lesion of spleen (disorder)
240791003,128070006,Hepatic schistosomal granuloma (disorder),Infectious disease of abdomen (disorder)
54502004,31081000119101,"Primary degenerative dementia of the Alzheimer type, presenile onset, with delusions (disorder)",Presenile dementia with delusions (disorder)
270519009,51655004,Localized congenital skull defect (disorder),Congenital anomaly of skull (disorder)
132271000119105,280136002,Acute deep venous thrombosis of thigh (disorder),Disorder of soft tissue of lower limb (disorder)
203562002,125584006,Acquired external femoral torsion (disorder),Acquired deformity of lower limb (disorder)
151901000119101,118185001,Psychosocial problems related to unwanted pregnancy (finding),Finding related to pregnancy (finding)
109875002,93716006,Overlapping malignant neoplasm of penis (disorder),Primary malignant neoplasm of body of penis (disorder)
5655007,403832004,Inherited disorder of bilirubin metabolism (disorder),Inherited disorder of porphyrin metabolism (disorder)
277424008,700454004,Postoperative profound sensorineural hearing loss (disorder),Profound sensorineural hearing loss (disorder)
298221006,299574006,Interphalangeal joint of toe laxity (finding),Finding of movement of toe (finding)
280378003,57715001,Sexual maturation disorder of sexual orientation (disorder),Gender identity disorder of adolescence (disorder)
36678001,443798008,Pyogenic arthritis of shoulder region (disorder),Inflammation of joint of shoulder region (disorder)
105525002,365457007,Foreign travel problem (finding),Foreign travel history finding (finding)
262665008,275489000,Laceration of oropharynx (disorder),Wound of oropharynx (disorder)
285388000,247353003,Right sided abdominal pain (finding),Site of abdominal pain (finding)
107591000119100,255066001,Primary squamous cell carcinoma of urethra (disorder),Carcinoma of genitourinary organ (disorder)
25201000119104,430886005,Transitional lumbosacral vertebra (disorder),Disorder of vertebra (disorder)
110187008,429433004,Burn erythema of cheek (disorder),Injury of soft tissue of face (disorder)
42944009,363056008,Degeneration of internal semilunar cartilage (disorder),Degenerative disorder of extremity (disorder)
92619003,92547008,Carcinoma in situ of islets of Langerhans (disorder),Carcinoma in situ of body of pancreas (disorder)
402735004,402733006,Habit tic affecting hair (disorder),Habit tic affecting skin (disorder)
399995006,398723007,Inflammatory linear verrucous epidermal nevus (disorder),Verrucous epidermal nevus (disorder)
33183004,234466008,Post infectious thrombocytopenic purpura (disorder),Acquired coagulation disorder (disorder)
42760000,79858001,Open fracture of shaft of ulna (disorder),Open fracture of shaft of bone of forearm (disorder)
124432005,361090008,Deficiency of phosphoserine phosphatase (disorder),Deficiency of phosphatase (disorder)
445478004,363056008,Degenerative joint disease of pelvis (disorder),Degenerative disorder of extremity (disorder)
699686007,19220005,Loosening of dental implant screw (disorder),Complication of implant (disorder)
301417007,247353003,Rebound tenderness of left lumbar (finding),Site of abdominal pain (finding)
424476000,414252009,Excess subcutaneous fat of back (finding),Finding of back (finding)
399874002,312911008,Proliferative diabetic retinopathy - high risk with clinically significant macular edema (disorder),Clinically significant macular edema (disorder)
609125008,721294001,Acquired sensorineural hearing loss (disorder),Acquired hearing loss (disorder)
283326002,429433004,Insect bite of nose (disorder),Injury of soft tissue of face (disorder)
307319004,280133005,Rupture subclavian artery (disorder),Disorder of soft tissue of trunk (disorder)
11309121000119108,11314721000119105,Stress fracture of metatarsal bone of left foot (disorder),Stress fracture of left foot (disorder)
724922002,280134004,Injury of fascia of biceps brachii (disorder),Disorder of soft tissue of limb (disorder)
298793003,298183002,Increased passive range of shoulder extension (finding),Passive range of joint movement increased (finding)
124213001,124232007,Deficiency of unspecific monooxygenase (disorder),Deficiency of monooxygenase (disorder)
182961000119101,128614008,Acute disseminated encephalomyelitis following infectious disease (disorder),Infectious disease of brain (disorder)
10925521000119107,12030001000004100,Closed fracture of single left rib (disorder),Fracture of left rib (disorder)
199329004,364738009,"Multiple delivery, all spontaneous (finding)",Finding of outcome of delivery (finding)
201534002,444003007,"Arthropathy associated with mycoses, of the shoulder region (disorder)",Disorder of joint of shoulder region (disorder)
76691009,280135003,Brachial plexus neuralgia (disorder),Disorder of soft tissue of upper limb (disorder)
76691009,609599003,Brachial plexus neuralgia (disorder),Neuropathy of upper limb (disorder)
446926000,75564005,Tuberculous abscess of sacrum (disorder),Osteitis of pelvic region (disorder)
298463008,298182007,Increased active range of cervical spine left rotation (finding),Active range of joint movement increased (finding)
291991000119103,280133005,Neuropathy of right genitofemoral nerve (disorder),Disorder of soft tissue of trunk (disorder)
111653006,281599007,Sprain of sacroiliac region (disorder),Sprain of ligament of lower limb (disorder)
254553001,254557000,Carcinoma of cardia (disorder),Carcinoma of body of stomach (disorder)
314830006,302261000,Tactile discrimination right foot normal (finding),Nervous system normal (finding)
406586005,128117002,Herpes virus infection of the central nervous system (disorder),Infectious disease of central nervous system (disorder)
210665002,65276005,Open wound of hip with complication (disorder),Open wound of trunk with complication (disorder)
210665002,45017008,Open wound of hip with complication (disorder),Open wound of lower limb with complication (disorder)
210665002,116225000,Open wound of hip with complication (disorder),Complication of injury (disorder)
39797006,363175000,Osteitis of upper arm (disorder),Inflammatory disorder of extremity (disorder)
212484003,212486001,Multiple superficial injuries of neck (disorder),Multiple injuries of neck (disorder)
253565007,449190000,Muscular ventricular septal defect in apical trabecular septum (disorder),Muscular ventricular septal defect in trabecular septum (disorder)
404192008,189176002,Penile prosthesis infection (disorder),Infectious disease of genitourinary system (disorder)
55168004,239990000,Ulcerated external hemorrhoids (disorder),Soft tissue lesion of pelvic region (disorder)
111452009,25904003,Postpartum afibrinogenemia with hemorrhage (disorder),Acquired coagulation factor deficiency (disorder)
